"RNST","RENASANT CORP","Financials","Equity","45,103,625.60","0.07","45,103,625.60","1,225,642.00","36.80","United States","NASDAQ","USD","1.00","USD","-"
"BGS","B AND G FOODS INC","Consumer Staples","Equity","45,052,384.32","0.07","45,052,384.32","1,513,857.00","29.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAXR","MAXAR TECHNOLOGIES INC","Industrials","Equity","44,995,494.98","0.07","44,995,494.98","1,687,753.00","26.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GNW","GENWORTH FINANCIAL A INC","Financials","Equity","44,978,592.26","0.07","44,978,592.26","11,078,471.00","4.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ICFI","ICF INTERNATIONAL INC","Industrials","Equity","44,843,437.28","0.07","44,843,437.28","435,881.00","102.88","United States","NASDAQ","USD","1.00","USD","-"
"ONEM","1LIFE HEALTHCARE INC","Health Care","Equity","44,693,072.56","0.07","44,693,072.56","2,721,868.00","16.42","United States","NASDAQ","USD","1.00","USD","-"
"PRK","PARK NATIONAL CORP","Financials","Equity","44,633,153.20","0.07","44,633,153.20","338,335.00","131.92","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"ATI","ALLEGHENY TECHNOLOGIES INC","Materials","Equity","44,615,612.60","0.07","44,615,612.60","2,958,595.00","15.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HCAT","HEALTH CATALYST INC","Health Care","Equity","44,560,006.65","0.07","44,560,006.65","1,193,039.00","37.35","United States","NASDAQ","USD","1.00","USD","-"
"AGIO","AGIOS PHARMACEUTICALS INC","Health Care","Equity","44,537,605.64","0.07","44,537,605.64","1,381,868.00","32.23","United States","NASDAQ","USD","1.00","USD","-"
"NTB","BANK OF NT BUTTERFIELD & SON LTD","Financials","Equity","44,507,430.00","0.07","44,507,430.00","1,216,050.00","36.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EGHT","8X8 INC - COM","Information Technology","Equity","44,341,793.25","0.07","44,341,793.25","2,616,035.00","16.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SJW","SJW GROUP","Utilities","Equity","44,317,985.08","0.07","44,317,985.08","643,876.00","68.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XHR","XENIA HOTELS RESORTS REIT INC","Real Estate","Equity","44,256,413.70","0.07","44,256,413.70","2,669,265.00","16.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CPE","CALLON PETROLEUM","Energy","Equity","44,116,031.64","0.07","44,116,031.64","934,068.00","47.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAKE","CHEESECAKE FACTORY INC","Consumer Discretionary","Equity","44,053,176.32","0.07","44,053,176.32","1,081,856.00","40.72","United States","NASDAQ","USD","1.00","USD","-"
"CDXS","CODEXIS INC","Health Care","Equity","44,037,258.60","0.07","44,037,258.60","1,425,154.00","30.90","United States","NASDAQ","USD","1.00","USD","-"
"SBCF","SEACOAST BANKING OF FLORIDA","Financials","Equity","43,930,157.65","0.07","43,930,157.65","1,297,789.00","33.85","United States","NASDAQ","USD","1.00","USD","-"
"DEA","EASTERLY GOVERNMENT PROPERTIES INC","Real Estate","Equity","43,886,450.78","0.07","43,886,450.78","1,989,413.00","22.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CSGS","CSG SYSTEMS INTERNATIONAL INC","Information Technology","Equity","43,851,759.42","0.07","43,851,759.42","772,446.00","56.77","United States","NASDAQ","USD","1.00","USD","-"
"CBZ","CBIZ INC","Industrials","Equity","43,821,389.04","0.07","43,821,389.04","1,178,628.00","37.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SKIN","BEAUTY HEALTH COMPANY CLASS A CLAS","Consumer Staples","Equity","43,788,476.10","0.07","43,788,476.10","2,055,797.00","21.30","United States","NASDAQ","USD","1.00","USD","-"
"TWO","TWO HARBORS INVESTMENT REIT CORP","Financials","Equity","43,684,933.29","0.07","43,684,933.29","7,442,067.00","5.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GDOT","GREEN DOT CORP CLASS A","Financials","Equity","43,617,271.28","0.07","43,617,271.28","1,240,184.00","35.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STC","STEWART INFO SERVICES CORP","Financials","Equity","43,607,508.32","0.07","43,607,508.32","583,144.00","74.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CORT","CORCEPT THERAPEUTICS INC","Health Care","Equity","43,538,580.54","0.07","43,538,580.54","2,278,314.00","19.11","United States","NASDAQ","USD","1.00","USD","-"
"MNRO","MONRO INC","Consumer Discretionary","Equity","43,519,584.09","0.07","43,519,584.09","791,697.00","54.97","United States","NASDAQ","USD","1.00","USD","-"
"TRMK","TRUSTMARK CORP","Financials","Equity","43,470,112.00","0.07","43,470,112.00","1,358,441.00","32.00","United States","NASDAQ","USD","1.00","USD","-"
"IRBT","IROBOT CORP","Consumer Discretionary","Equity","43,376,778.27","0.07","43,376,778.27","658,521.00","65.87","United States","NASDAQ","USD","1.00","USD","-"
"SMCI","SUPER MICRO COMPUTER INC","Information Technology","Equity","43,351,650.28","0.07","43,351,650.28","1,041,356.00","41.63","United States","NASDAQ","USD","1.00","USD","-"
"HNI","HNI CORP","Industrials","Equity","43,324,680.96","0.06","43,324,680.96","1,049,532.00","41.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DRH","DIAMONDROCK HOSPITALITY REIT","Real Estate","Equity","43,164,403.15","0.06","43,164,403.15","4,967,135.00","8.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GOLF","ACUSHNET HOLDINGS CORP","Consumer Discretionary","Equity","43,103,104.96","0.06","43,103,104.96","809,296.00","53.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KYMR","KYMERA THERAPEUTICS INC","Health Care","Equity","43,035,667.50","0.06","43,035,667.50","804,405.00","53.50","United States","NASDAQ","USD","1.00","USD","-"
"AKR","ACADIA REALTY TRUST REIT","Real Estate","Equity","42,968,792.79","0.06","42,968,792.79","2,066,801.00","20.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OI","O I GLASS INC","Materials","Equity","42,743,038.66","0.06","42,743,038.66","3,742,823.00","11.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TPTX","TURNING POINT THERAPEUTICS INC","Health Care","Equity","42,708,363.04","0.06","42,708,363.04","1,074,154.00","39.76","United States","NASDAQ","USD","1.00","USD","-"
"RLGY","REALOGY HOLDINGS CORP","Real Estate","Equity","42,658,563.18","0.06","42,658,563.18","2,703,331.00","15.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BIGC","BIGCOMMERCE HOLDINGS INC SERIES","Information Technology","Equity","42,549,369.45","0.06","42,549,369.45","1,133,139.00","37.55","United States","NASDAQ","USD","1.00","USD","-"
"ARGO","ARGO GROUP INTERNATIONAL HOLDINGS","Financials","Equity","42,428,572.74","0.06","42,428,572.74","767,799.00","55.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KAR","KAR AUCTION SERVICES INC","Industrials","Equity","42,417,838.32","0.06","42,417,838.32","2,794,324.00","15.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MGRC","MCGRATH RENT","Industrials","Equity","42,382,249.77","0.06","42,382,249.77","570,651.00","74.27","United States","NASDAQ","USD","1.00","USD","-"
"LKFN","LAKELAND FINANCIAL CORP","Financials","Equity","42,338,659.95","0.06","42,338,659.95","574,863.00","73.65","United States","NASDAQ","USD","1.00","USD","-"
"NMIH","NMI HOLDINGS INC CLASS A","Financials","Equity","42,294,659.40","0.06","42,294,659.40","2,037,315.00","20.76","United States","NASDAQ","USD","1.00","USD","-"
"ODP","ODP CORP","Consumer Discretionary","Equity","42,061,222.71","0.06","42,061,222.71","1,124,331.00","37.41","United States","NASDAQ","USD","1.00","USD","-"
"ECPG","ENCORE CAPITAL GROUP INC","Financials","Equity","42,057,324.37","0.06","42,057,324.37","720,283.00","58.39","United States","NASDAQ","USD","1.00","USD","-"
"SAVA","CASSAVA SCIENCES INC","Health Care","Equity","42,042,515.10","0.06","42,042,515.10","895,665.00","46.94","United States","NASDAQ","USD","1.00","USD","-"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Financials","Equity","42,039,443.16","0.06","42,039,443.16","3,266,468.00","12.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CCXI","CHEMOCENTRYX INC","Health Care","Equity","42,006,089.96","0.06","42,006,089.96","1,266,388.00","33.17","United States","NASDAQ","USD","1.00","USD","-"
"CVET","COVETRUS INC","Health Care","Equity","41,992,798.20","0.06","41,992,798.20","2,421,730.00","17.34","United States","NASDAQ","USD","1.00","USD","-"
"LNTH","LANTHEUS HOLDINGS INC","Health Care","Equity","41,988,544.64","0.06","41,988,544.64","1,580,894.00","26.56","United States","NASDAQ","USD","1.00","USD","-"
"CENTA","CENTRAL GARDEN AND PET CLASS A","Consumer Staples","Equity","41,963,321.60","0.06","41,963,321.60","943,420.00","44.48","United States","NASDAQ","USD","1.00","USD","-"
"PJT","PJT PARTNERS INC CLASS A","Financials","Equity","41,932,264.50","0.06","41,932,264.50","582,150.00","72.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMP","COMPASS MINERALS INTERNATIONAL INC","Materials","Equity","41,840,859.48","0.06","41,840,859.48","796,362.00","52.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RCUS","ARCUS BIOSCIENCES INC","Health Care","Equity","41,710,544.10","0.06","41,710,544.10","1,061,337.00","39.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FOE","FERRO CORP","Materials","Equity","41,561,748.83","0.06","41,561,748.83","1,930,411.00","21.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AAT","AMERICAN ASSETS TRUST REIT INC","Real Estate","Equity","41,459,017.05","0.06","41,459,017.05","1,184,205.00","35.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","Jan 01, 1970"
"VBTX","VERITEX HOLDINGS INC","Financials","Equity","41,435,826.20","0.06","41,435,826.20","1,073,467.00","38.60","United States","NASDAQ","USD","1.00","USD","-"
"CUBI","CUSTOMERS BANCORP INC","Financials","Equity","41,363,269.27","0.06","41,363,269.27","710,587.00","58.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLGT","FULGENT GENETICS INC","Health Care","Equity","41,184,586.52","0.06","41,184,586.52","484,981.00","84.92","United States","NASDAQ","USD","1.00","USD","-"
"CNK","CINEMARK HOLDINGS INC","Communication","Equity","41,174,124.84","0.06","41,174,124.84","2,532,234.00","16.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GVA","GRANITE CONSTRUCTION INC","Industrials","Equity","41,165,140.98","0.06","41,165,140.98","1,100,378.00","37.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRVL","CORVEL CORP","Health Care","Equity","41,083,234.64","0.06","41,083,234.64","209,384.00","196.21","United States","NASDAQ","USD","1.00","USD","-"
"EFSC","ENTERPRISE FINANCIAL SERVICES CORP","Financials","Equity","41,061,945.00","0.06","41,061,945.00","864,462.00","47.50","United States","NASDAQ","USD","1.00","USD","-"
"MYRG","MYR GROUP INC","Industrials","Equity","41,009,023.16","0.06","41,009,023.16","392,882.00","104.38","United States","NASDAQ","USD","1.00","USD","-"
"SNBR","SLEEP NUMBER CORP","Consumer Discretionary","Equity","40,949,568.00","0.06","40,949,568.00","539,520.00","75.90","United States","NASDAQ","USD","1.00","USD","-"
"JACK","JACK IN THE BOX INC","Consumer Discretionary","Equity","40,934,821.20","0.06","40,934,821.20","506,870.00","80.76","United States","NASDAQ","USD","1.00","USD","-"
"STEP","STEPSTONE GROUP INC CLASS A","Financials","Equity","40,905,829.90","0.06","40,905,829.90","963,170.00","42.47","United States","NASDAQ","USD","1.00","USD","-"
"MTRN","MATERION CORP","Materials","Equity","40,784,332.29","0.06","40,784,332.29","473,191.00","86.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ETWO","E2OPEN PARENT HOLDINGS INC CLASS A","Information Technology","Equity","40,697,834.86","0.06","40,697,834.86","3,807,094.00","10.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BBBY","BED BATH AND BEYOND INC","Consumer Discretionary","Equity","40,663,800.00","0.06","40,663,800.00","2,479,500.00","16.40","United States","NASDAQ","USD","1.00","USD","-"
"WOR","WORTHINGTON INDUSTRIES INC","Materials","Equity","40,525,742.88","0.06","40,525,742.88","788,592.00","51.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLDX","CELLDEX THERAPEUTICS INC","Health Care","Equity","40,356,447.91","0.06","40,356,447.91","1,076,459.00","37.49","United States","NASDAQ","USD","1.00","USD","-"
"PMT","PENNYMAC MORTGAGE INVESTMENT TRUST","Financials","Equity","40,339,945.80","0.06","40,339,945.80","2,286,845.00","17.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALEX","ALEXANDER AND BALDWIN INC","Real Estate","Equity","40,344,473.54","0.06","40,344,473.54","1,694,434.00","23.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MHO","M I HOMES INC","Consumer Discretionary","Equity","40,264,625.25","0.06","40,264,625.25","663,885.00","60.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BANR","BANNER CORP","Financials","Equity","40,174,558.50","0.06","40,174,558.50","688,510.00","58.35","United States","NASDAQ","USD","1.00","USD","-"
"GWB","GREAT WESTERN BANCORP INC","Financials","Equity","40,169,333.82","0.06","40,169,333.82","1,210,649.00","33.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FIBK","FIRST INTERSTATE BANCSYSTEM INC CL","Financials","Equity","40,101,000.15","0.06","40,101,000.15","993,829.00","40.35","United States","NASDAQ","USD","1.00","USD","-"
"NNI","NELNET INC CLASS A","Financials","Equity","39,969,975.00","0.06","39,969,975.00","405,375.00","98.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GTN","GRAY TELEVISION INC","Communication","Equity","39,925,640.16","0.06","39,925,640.16","2,008,332.00","19.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PATK","PATRICK INDUSTRIES INC","Consumer Discretionary","Equity","39,865,777.80","0.06","39,865,777.80","529,426.00","75.30","United States","NASDAQ","USD","1.00","USD","-"
"INT","WORLD FUEL SERVICES CORP","Energy","Equity","39,868,629.49","0.06","39,868,629.49","1,519,963.00","26.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SRNE","SORRENTO THERAPEUTICS INC","Health Care","Equity","39,724,188.20","0.06","39,724,188.20","6,512,162.00","6.10","United States","NASDAQ","USD","1.00","USD","-"
"EVRI","EVERI HOLDINGS INC","Consumer Discretionary","Equity","39,691,861.50","0.06","39,691,861.50","1,999,590.00","19.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MEI","METHODE ELECTRONICS INC","Information Technology","Equity","39,690,652.32","0.06","39,690,652.32","911,172.00","43.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPWR","SUNPOWER CORP","Information Technology","Equity","39,692,281.59","0.06","39,692,281.59","1,873,161.00","21.19","United States","NASDAQ","USD","1.00","USD","-"
"BLMN","BLOOMIN BRANDS INC","Consumer Discretionary","Equity","39,585,233.99","0.06","39,585,233.99","2,073,611.00","19.09","United States","NASDAQ","USD","1.00","USD","-"
"MODV","MODIVCARE INC","Health Care","Equity","39,567,327.12","0.06","39,567,327.12","289,998.00","136.44","United States","NASDAQ","USD","1.00","USD","-"
"PSMT","PRICESMART INC","Consumer Staples","Equity","39,543,218.00","0.06","39,543,218.00","553,052.00","71.50","United States","NASDAQ","USD","1.00","USD","-"
"MSGE","MADISON SQUARE GARDEN ENTERTAINMEN","Communication","Equity","39,533,548.08","0.06","39,533,548.08","618,098.00","63.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NXRT","NEXPOINT RESIDENTIAL TRUST INC","Real Estate","Equity","39,468,498.64","0.06","39,468,498.64","516,874.00","76.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CASH","META FINANCIAL GROUP INC","Financials","Equity","39,400,166.28","0.06","39,400,166.28","687,732.00","57.29","United States","NASDAQ","USD","1.00","USD","-"
"CSWI","CSW INDUSTRIALS INC","Industrials","Equity","39,326,193.28","0.06","39,326,193.28","345,664.00","113.77","United States","NASDAQ","USD","1.00","USD","-"
"LILAK","LIBERTY LATIN AMERICA LTD CLASS C","Communication","Equity","39,243,148.51","0.06","39,243,148.51","3,590,407.00","10.93","United States","NASDAQ","USD","1.00","USD","-"
"EGBN","EAGLE BANCORP INC","Financials","Equity","39,227,734.28","0.06","39,227,734.28","703,132.00","55.79","United States","NASDAQ","USD","1.00","USD","-"
"RLAY","RELAY THERAPEUTICS INC","Health Care","Equity","39,220,499.59","0.06","39,220,499.59","1,405,249.00","27.91","United States","NASDAQ","USD","1.00","USD","-"
"LGFB","LIONS GATE ENTERTAINMENT NON VOTIN","Communication","Equity","39,202,800.00","0.06","39,202,800.00","2,730,000.00","14.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRTV","VERITIV CORP","Industrials","Equity","39,145,750.56","0.06","39,145,750.56","346,668.00","112.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IPAR","INTER PARFUMS INC","Consumer Staples","Equity","39,029,082.92","0.06","39,029,082.92","417,602.00","93.46","United States","NASDAQ","USD","1.00","USD","-"
"VCEL","VERICEL CORP","Health Care","Equity","38,958,669.80","0.06","38,958,669.80","1,088,231.00","35.80","United States","NASDAQ","USD","1.00","USD","-"
"PFS","PROVIDENT FINANCIAL SERVICES INC","Financials","Equity","38,906,908.56","0.06","38,906,908.56","1,658,436.00","23.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SHYF","SHYFT GROUP INC","Industrials","Equity","38,875,224.96","0.06","38,875,224.96","810,576.00","47.96","United States","NASDAQ","USD","1.00","USD","-"
"LZB","LA-Z-BOY INC","Consumer Discretionary","Equity","38,826,596.90","0.06","38,826,596.90","1,075,529.00","36.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COHU","COHU INC","Information Technology","Equity","38,610,451.32","0.06","38,610,451.32","1,119,468.00","34.49","United States","NASDAQ","USD","1.00","USD","-"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Consumer Discretionary","Equity","38,494,147.42","0.06","38,494,147.42","1,012,471.00","38.02","United States","NASDAQ","USD","1.00","USD","-"
"NVEE","NV5 GLOBAL INC","Industrials","Equity","38,394,529.80","0.06","38,394,529.80","308,886.00","124.30","United States","NASDAQ","USD","1.00","USD","-"
"NSTG","NANOSTRING TECHNOLOGIES INC","Health Care","Equity","38,371,302.48","0.06","38,371,302.48","1,059,688.00","36.21","United States","NASDAQ","USD","1.00","USD","-"
"EXTR","EXTREME NETWORKS INC","Information Technology","Equity","38,334,421.32","0.06","38,334,421.32","2,890,982.00","13.26","United States","NASDAQ","USD","1.00","USD","-"
"CWH","CAMPING WORLD HOLDINGS INC CLASS A","Consumer Discretionary","Equity","38,225,450.63","0.06","38,225,450.63","999,881.00","38.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATSG","AIR TRANSPORT SERVICES GROUP INC","Industrials","Equity","38,200,903.80","0.06","38,200,903.80","1,379,094.00","27.70","United States","NASDAQ","USD","1.00","USD","-"
"BSIG","BRIGHTSPHERE INVESTMENT GROUP INC","Financials","Equity","38,141,809.89","0.06","38,141,809.89","1,391,529.00","27.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CYH","COMMUNITY HEALTH SYSTEMS INC","Health Care","Equity","38,086,821.08","0.06","38,086,821.08","2,909,612.00","13.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BRP","BRP GROUP INC CLASS A","Financials","Equity","38,087,099.54","0.06","38,087,099.54","1,113,007.00","34.22","United States","NASDAQ","USD","1.00","USD","-"
"MEG","MONTROSE ENVIRONMENTAL GRP INC","Industrials","Equity","38,075,576.60","0.06","38,075,576.60","546,278.00","69.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STAR","ISTAR REIT INC","Real Estate","Equity","37,963,676.66","0.06","37,963,676.66","1,604,551.00","23.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTOR","MERITOR INC","Industrials","Equity","37,884,168.35","0.06","37,884,168.35","1,579,165.00","23.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NG","NOVAGOLD RESOURCES INC","Materials","Equity","37,847,070.45","0.06","37,847,070.45","5,509,035.00","6.87","Canada","Nyse Mkt Llc","USD","1.00","USD","-"
"LNN","LINDSAY CORP","Industrials","Equity","37,838,604.65","0.06","37,838,604.65","258,055.00","146.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INFN","INFINERA CORP","Information Technology","Equity","37,815,841.90","0.06","37,815,841.90","4,248,971.00","8.90","United States","NASDAQ","USD","1.00","USD","-"
"MSEX","MIDDLESEX WATER","Utilities","Equity","37,782,001.44","0.06","37,782,001.44","377,518.00","100.08","United States","NASDAQ","USD","1.00","USD","-"
"EAT","BRINKER INTERNATIONAL INC","Consumer Discretionary","Equity","37,732,015.74","0.06","37,732,015.74","1,060,782.00","35.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BAND","BANDWIDTH INC CLASS A","Communication","Equity","37,724,348.38","0.06","37,724,348.38","541,006.00","69.73","United States","NASDAQ","USD","1.00","USD","-"
"JOE","ST JOE","Real Estate","Equity","37,655,741.24","0.06","37,655,741.24","776,087.00","48.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SDGR","SCHRODINGER INC","Health Care","Equity","37,492,215.32","0.06","37,492,215.32","1,061,501.00","35.32","United States","NASDAQ","USD","1.00","USD","-"
"TGH","TEXTAINER GROUP HOLDINGS LTD","Industrials","Equity","37,335,194.75","0.06","37,335,194.75","1,122,863.00","33.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRE","VERIS RESIDENTIAL INC","Real Estate","Equity","37,274,280.75","0.06","37,274,280.75","2,088,195.00","17.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OXM","OXFORD INDUSTRIES INC","Consumer Discretionary","Equity","37,234,695.16","0.06","37,234,695.16","383,942.00","96.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEF","GREIF INC CLASS A","Materials","Equity","37,188,457.68","0.06","37,188,457.68","625,647.00","59.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PGRE","PARAMOUNT GROUP REIT INC","Real Estate","Equity","37,092,716.55","0.06","37,092,716.55","4,400,085.00","8.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RILY","B RILEY FINANCIAL INC","Financials","Equity","37,029,350.40","0.06","37,029,350.40","482,153.00","76.80","United States","NASDAQ","USD","1.00","USD","-"
"AVYA","AVAYA HOLDINGS CORP","Information Technology","Equity","37,012,188.36","0.06","37,012,188.36","1,934,772.00","19.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IRWD","IRONWOOD PHARMA INC CLASS A","Health Care","Equity","36,941,213.40","0.06","36,941,213.40","3,382,895.00","10.92","United States","NASDAQ","USD","1.00","USD","-"
"OSIS","OSI SYSTEMS INC","Information Technology","Equity","36,694,641.96","0.06","36,694,641.96","398,292.00","92.13","United States","NASDAQ","USD","1.00","USD","-"
"FBNC","FIRST BANCORP","Financials","Equity","36,680,728.68","0.06","36,680,728.68","816,579.00","44.92","United States","NASDAQ","USD","1.00","USD","-"
"HOPE","HOPE BANCORP INC","Financials","Equity","36,666,393.20","0.06","36,666,393.20","2,553,370.00","14.36","United States","NASDAQ","USD","1.00","USD","-"
"GCP","GCP APPLIED TECHNOLOGIES INC","Materials","Equity","36,657,457.62","0.05","36,657,457.62","1,156,022.00","31.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TTEC","TTEC HOLDINGS INC","Information Technology","Equity","36,591,980.58","0.05","36,591,980.58","431,611.00","84.78","United States","NASDAQ","USD","1.00","USD","-"
"GDYN","GRID DYNAMICS HOLDINGS INC CLASS A","Information Technology","Equity","36,575,859.96","0.05","36,575,859.96","988,804.00","36.99","United States","NASDAQ","USD","1.00","USD","-"
"MLAB","MESA LABORATORIES INC","Health Care","Equity","36,573,697.30","0.05","36,573,697.30","115,670.00","316.19","United States","NASDAQ","USD","1.00","USD","-"
"PTEN","PATTERSON UTI ENERGY INC","Energy","Equity","36,437,653.98","0.05","36,437,653.98","4,449,042.00","8.19","United States","NASDAQ","USD","1.00","USD","-"
"AVNS","AVANOS MEDICAL INC","Health Care","Equity","36,411,500.58","0.05","36,411,500.58","1,160,341.00","31.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NWBI","NORTHWEST BANCSHARES INC","Financials","Equity","36,402,909.03","0.05","36,402,909.03","2,643,639.00","13.77","United States","NASDAQ","USD","1.00","USD","-"
"ASTE","ASTEC INDUSTRIES INC","Industrials","Equity","36,369,045.60","0.05","36,369,045.60","530,780.00","68.52","United States","NASDAQ","USD","1.00","USD","-"
"HSKA","HESKA CORP","Health Care","Equity","36,308,793.12","0.05","36,308,793.12","228,616.00","158.82","United States","NASDAQ","USD","1.00","USD","-"
"FROG","JFROG LTD","Information Technology","Equity","36,194,719.40","0.05","36,194,719.40","1,240,820.00","29.17","United States","NASDAQ","USD","1.00","USD","-"
"DDS","DILLARDS INC CLASS A","Consumer Discretionary","Equity","36,171,946.92","0.05","36,171,946.92","142,286.00","254.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYBT","STOCK YARDS BANCORP INC","Financials","Equity","36,140,843.64","0.05","36,140,843.64","582,541.00","62.04","United States","NASDAQ","USD","1.00","USD","-"
"SGRY","SURGERY PARTNERS INC","Health Care","Equity","36,125,496.81","0.05","36,125,496.81","741,949.00","48.69","United States","NASDAQ","USD","1.00","USD","-"
"TTMI","TTM TECHNOLOGIES INC","Information Technology","Equity","36,079,807.44","0.05","36,079,807.44","2,548,009.00","14.16","United States","NASDAQ","USD","1.00","USD","-"
"BGCP","BGC PARTNERS INC CLASS A","Financials","Equity","36,043,189.62","0.05","36,043,189.62","7,956,554.00","4.53","United States","NASDAQ","USD","1.00","USD","-"
"TVTX","TRAVERE THERAPEUTICS INC","Health Care","Equity","36,002,900.90","0.05","36,002,900.90","1,366,334.00","26.35","United States","NASDAQ","USD","1.00","USD","-"
"PI","IMPINJ INC","Information Technology","Equity","35,855,201.49","0.05","35,855,201.49","437,739.00","81.91","United States","NASDAQ","USD","1.00","USD","-"
"CDMO","AVID BIOSERVICES INC","Health Care","Equity","35,708,091.68","0.05","35,708,091.68","1,426,042.00","25.04","United States","NASDAQ","USD","1.00","USD","-"
"OPK","OPKO HEALTH INC","Health Care","Equity","35,612,365.00","0.05","35,612,365.00","9,371,675.00","3.80","United States","NASDAQ","USD","1.00","USD","-"
"AHCO","ADAPTHEALTH CORP","Health Care","Equity","35,604,951.14","0.05","35,604,951.14","1,674,739.00","21.26","United States","NASDAQ","USD","1.00","USD","-"
"PLMR","PALOMAR HOLDINGS INC","Financials","Equity","35,516,963.56","0.05","35,516,963.56","586,282.00","60.58","United States","NASDAQ","USD","1.00","USD","-"
"RPAY","REPAY HOLDINGS CORP CLASS A","Information Technology","Equity","35,436,006.00","0.05","35,436,006.00","2,015,700.00","17.58","United States","NASDAQ","USD","1.00","USD","-"
"ISEE","IVERIC BIO INC","Health Care","Equity","35,332,879.86","0.05","35,332,879.86","2,443,491.00","14.46","United States","NASDAQ","USD","1.00","USD","-"
